Price_List_Code,Source_Type,Assign_to_No,Product_No,Description,Unit_Cost,Unit_Price,Line_Discount_Percent,Minimum_Quantity,Starting_Date,Ending_Date,Posting_Group
GNB-01,Customer Price Group,GNB,PN60-21205-0800,"SECTION, KANATA, [08' 00""] X 21"", BC, BLACK, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-0900,"SECTION, KANATA, [09' 00""] X 21"", BC, BLACK, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1000,"SECTION, KANATA, [10' 00""] X 21"", BC, BLACK, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1100,"SECTION, KANATA, [11' 00""] X 21"", BC, BLACK, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1200,"SECTION, KANATA, [12' 00""] X 21"", BC, BLACK, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1300,"SECTION, KANATA, [13' 00""] X 21"", BC, BLACK, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1400,"SECTION, KANATA, [14' 00""] X 21"", BC, BLACK, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1500,"SECTION, KANATA, [15' 00""] X 21"", BC, BLACK, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1600,"SECTION, KANATA, [16' 00""] X 21"", BC, BLACK, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1700,"SECTION, KANATA, [17' 00""] X 21"", BC, BLACK, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1800,"SECTION, KANATA, [18' 00""] X 21"", BC, BLACK, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-1900,"SECTION, KANATA, [19' 00""] X 21"", BC, BLACK, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21205-2000,"SECTION, KANATA, [20' 00""] X 21"", BC, BLACK, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-0800,"SECTION, KANATA, [08' 00""] X 21"", BC, BRONZE, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-0900,"SECTION, KANATA, [09' 00""] X 21"", BC, BRONZE, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1000,"SECTION, KANATA, [10' 00""] X 21"", BC, BRONZE, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1100,"SECTION, KANATA, [11' 00""] X 21"", BC, BRONZE, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1200,"SECTION, KANATA, [12' 00""] X 21"", BC, BRONZE, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1300,"SECTION, KANATA, [13' 00""] X 21"", BC, BRONZE, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1400,"SECTION, KANATA, [14' 00""] X 21"", BC, BRONZE, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1500,"SECTION, KANATA, [15' 00""] X 21"", BC, BRONZE, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1600,"SECTION, KANATA, [16' 00""] X 21"", BC, BRONZE, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1700,"SECTION, KANATA, [17' 00""] X 21"", BC, BRONZE, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1800,"SECTION, KANATA, [18' 00""] X 21"", BC, BRONZE, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-1900,"SECTION, KANATA, [19' 00""] X 21"", BC, BRONZE, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21206-2000,"SECTION, KANATA, [20' 00""] X 21"", BC, BRONZE, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-0800,"SECTION, KANATA, [08' 00""] X 21"", BC, NEW BROWN, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-0900,"SECTION, KANATA, [09' 00""] X 21"", BC, NEW BROWN, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1000,"SECTION, KANATA, [10' 00""] X 21"", BC, NEW BROWN, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1100,"SECTION, KANATA, [11' 00""] X 21"", BC, NEW BROWN, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1200,"SECTION, KANATA, [12' 00""] X 21"", BC, NEW BROWN, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1300,"SECTION, KANATA, [13' 00""] X 21"", BC, NEW BROWN, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1400,"SECTION, KANATA, [14' 00""] X 21"", BC, NEW BROWN, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1500,"SECTION, KANATA, [15' 00""] X 21"", BC, NEW BROWN, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1600,"SECTION, KANATA, [16' 00""] X 21"", BC, NEW BROWN, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1700,"SECTION, KANATA, [17' 00""] X 21"", BC, NEW BROWN, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1800,"SECTION, KANATA, [18' 00""] X 21"", BC, NEW BROWN, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-1900,"SECTION, KANATA, [19' 00""] X 21"", BC, NEW BROWN, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21210-2000,"SECTION, KANATA, [20' 00""] X 21"", BC, NEW BROWN, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-0800,"SECTION, KANATA, [08' 00""] X 21"", BC, STEEL GREY, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-0900,"SECTION, KANATA, [09' 00""] X 21"", BC, STEEL GREY, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1000,"SECTION, KANATA, [10' 00""] X 21"", BC, STEEL GREY, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1100,"SECTION, KANATA, [11' 00""] X 21"", BC, STEEL GREY, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1200,"SECTION, KANATA, [12' 00""] X 21"", BC, STEEL GREY, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1300,"SECTION, KANATA, [13' 00""] X 21"", BC, STEEL GREY, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1400,"SECTION, KANATA, [14' 00""] X 21"", BC, STEEL GREY, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1500,"SECTION, KANATA, [15' 00""] X 21"", BC, STEEL GREY, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1600,"SECTION, KANATA, [16' 00""] X 21"", BC, STEEL GREY, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1700,"SECTION, KANATA, [17' 00""] X 21"", BC, STEEL GREY, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1800,"SECTION, KANATA, [18' 00""] X 21"", BC, STEEL GREY, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-1900,"SECTION, KANATA, [19' 00""] X 21"", BC, STEEL GREY, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21220-2000,"SECTION, KANATA, [20' 00""] X 21"", BC, STEEL GREY, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-0800,"SECTION, KANATA, [08' 00""] X 21"", BC, NEW ALMOND, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-0900,"SECTION, KANATA, [09' 00""] X 21"", BC, NEW ALMOND, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1000,"SECTION, KANATA, [10' 00""] X 21"", BC, NEW ALMOND, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1100,"SECTION, KANATA, [11' 00""] X 21"", BC, NEW ALMOND, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1200,"SECTION, KANATA, [12' 00""] X 21"", BC, NEW ALMOND, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1300,"SECTION, KANATA, [13' 00""] X 21"", BC, NEW ALMOND, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1400,"SECTION, KANATA, [14' 00""] X 21"", BC, NEW ALMOND, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1500,"SECTION, KANATA, [15' 00""] X 21"", BC, NEW ALMOND, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1600,"SECTION, KANATA, [16' 00""] X 21"", BC, NEW ALMOND, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1700,"SECTION, KANATA, [17' 00""] X 21"", BC, NEW ALMOND, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1800,"SECTION, KANATA, [18' 00""] X 21"", BC, NEW ALMOND, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-1900,"SECTION, KANATA, [19' 00""] X 21"", BC, NEW ALMOND, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21230-2000,"SECTION, KANATA, [20' 00""] X 21"", BC, NEW ALMOND, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21240-0800,"SECTION, KANATA, [08' 00""] X 21"", BC, HAZELWOOD, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21240-0900,"SECTION, KANATA, [09' 00""] X 21"", BC, HAZELWOOD, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21240-1000,"SECTION, KANATA, [10' 00""] X 21"", BC, HAZELWOOD, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21240-1600,"SECTION, KANATA, [16' 00""] X 21"", BC, HAZELWOOD, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-0800,"SECTION, KANATA, [08' 00""] X 21"", BC, WALNUT, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-0900,"SECTION, KANATA, [09' 00""] X 21"", BC, WALNUT, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1000,"SECTION, KANATA, [10' 00""] X 21"", BC, WALNUT, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1100,"SECTION, KANATA, [11' 00""] X 21"", BC, WALNUT, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1200,"SECTION, KANATA, [12' 00""] X 21"", BC, WALNUT, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1300,"SECTION, KANATA, [13' 00""] X 21"", BC, WALNUT, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1400,"SECTION, KANATA, [14' 00""] X 21"", BC, WALNUT, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1500,"SECTION, KANATA, [15' 00""] X 21"", BC, WALNUT, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1600,"SECTION, KANATA, [16' 00""] X 21"", BC, WALNUT, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1700,"SECTION, KANATA, [17' 00""] X 21"", BC, WALNUT, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1800,"SECTION, KANATA, [18' 00""] X 21"", BC, WALNUT, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-1900,"SECTION, KANATA, [19' 00""] X 21"", BC, WALNUT, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21251-2000,"SECTION, KANATA, [20' 00""] X 21"", BC, WALNUT, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-0800,"SECTION, KANATA, [08' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-0900,"SECTION, KANATA, [09' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1000,"SECTION, KANATA, [10' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1100,"SECTION, KANATA, [11' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1200,"SECTION, KANATA, [12' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1300,"SECTION, KANATA, [13' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1400,"SECTION, KANATA, [14' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1500,"SECTION, KANATA, [15' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1600,"SECTION, KANATA, [16' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1700,"SECTION, KANATA, [17' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1800,"SECTION, KANATA, [18' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-1900,"SECTION, KANATA, [19' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21255-2000,"SECTION, KANATA, [20' 00""] X 21"", BC, ENGLISH CHESTNUT, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-0800,"SECTION, KANATA, [08' 00""] X 21"", TRAF, WHITE, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-0900,"SECTION, KANATA, [09' 00""] X 21"", TRAF, WHITE, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1000,"SECTION, KANATA, [10' 00""] X 21"", TRAF, WHITE, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1100,"SECTION, KANATA, [11' 00""] X 21"", TRAF, WHITE, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1200,"SECTION, KANATA, [12' 00""] X 21"", TRAF, WHITE, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1300,"SECTION, KANATA, [13' 00""] X 21"", TRAF, WHITE, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1400,"SECTION, KANATA, [14' 00""] X 21"", TRAF, WHITE, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1500,"SECTION, KANATA, [15' 00""] X 21"", TRAF, WHITE, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1600,"SECTION, KANATA, [16' 00""] X 21"", TRAF, WHITE, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1700,"SECTION, KANATA, [17' 00""] X 21"", TRAF, WHITE, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1800,"SECTION, KANATA, [18' 00""] X 21"", TRAF, WHITE, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-1900,"SECTION, KANATA, [19' 00""] X 21"", TRAF, WHITE, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-2000,"SECTION, KANATA, [20' 00""] X 21"", TRAF, WHITE, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-2402,"SECTION, KANATA, [24' 02""] X 21"", TRAF, WHITE, BULK",403.46,576.37,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-2406,"SECTION, KANATA, [24' 06""] X 21"", TRAF, WHITE, BULK",409.03,584.33,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21300-3400,"SECTION, KANATA, [34' 00""] X 21"", TRAF, WHITE, BULK",567.63,810.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-0800,"SECTION, KANATA, [08' 00""] X 21"", TRAF, SANDTONE, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-0900,"SECTION, KANATA, [09' 00""] X 21"", TRAF, SANDTONE, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1000,"SECTION, KANATA, [10' 00""] X 21"", TRAF, SANDTONE, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1100,"SECTION, KANATA, [11' 00""] X 21"", TRAF, SANDTONE, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1200,"SECTION, KANATA, [12' 00""] X 21"", TRAF, SANDTONE, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1300,"SECTION, KANATA, [13' 00""] X 21"", TRAF, SANDTONE, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1400,"SECTION, KANATA, [14' 00""] X 21"", TRAF, SANDTONE, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1500,"SECTION, KANATA, [15' 00""] X 21"", TRAF, SANDTONE, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1600,"SECTION, KANATA, [16' 00""] X 21"", TRAF, SANDTONE, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1700,"SECTION, KANATA, [17' 00""] X 21"", TRAF, SANDTONE, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1800,"SECTION, KANATA, [18' 00""] X 21"", TRAF, SANDTONE, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-1900,"SECTION, KANATA, [19' 00""] X 21"", TRAF, SANDTONE, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21304-2000,"SECTION, KANATA, [20' 00""] X 21"", TRAF, SANDTONE, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-0800,"SECTION, KANATA, [08' 00""] X 21"", TRAF, BLACK, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-0900,"SECTION, KANATA, [09' 00""] X 21"", TRAF, BLACK, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1000,"SECTION, KANATA, [10' 00""] X 21"", TRAF, BLACK, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1100,"SECTION, KANATA, [11' 00""] X 21"", TRAF, BLACK, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1200,"SECTION, KANATA, [12' 00""] X 21"", TRAF, BLACK, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1300,"SECTION, KANATA, [13' 00""] X 21"", TRAF, BLACK, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1400,"SECTION, KANATA, [14' 00""] X 21"", TRAF, BLACK, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1500,"SECTION, KANATA, [15' 00""] X 21"", TRAF, BLACK, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1600,"SECTION, KANATA, [16' 00""] X 21"", TRAF, BLACK, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1700,"SECTION, KANATA, [17' 00""] X 21"", TRAF, BLACK, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1800,"SECTION, KANATA, [18' 00""] X 21"", TRAF, BLACK, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-1900,"SECTION, KANATA, [19' 00""] X 21"", TRAF, BLACK, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-2000,"SECTION, KANATA, [20' 00""] X 21"", TRAF, BLACK, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-2100,"SECTION, KANATA, [21' 00""] X 21"", TRAF, BLACK, BULK",350.6,500.86,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-2402,"SECTION, KANATA, [24' 02""]  X 21"", TRAF, BLACK, BULK",403.46,576.37,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21305-2406,"SECTION, KANATA, [24' 06""] X 21"", TRAF, BLACK, BULK",409.03,584.33,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-0800,"SECTION, KANATA, [08' 00""] X 21"", TRAF, BRONZE, BULK",133.56,190.8,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-0900,"SECTION, KANATA, [09' 00""] X 21"", TRAF, BRONZE, BULK",150.26,214.66,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1000,"SECTION, KANATA, [10' 00""] X 21"", TRAF, BRONZE, BULK",166.95,238.5,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1100,"SECTION, KANATA, [11' 00""] X 21"", TRAF, BRONZE, BULK",183.65,262.36,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1200,"SECTION, KANATA, [12' 00""] X 21"", TRAF, BRONZE, BULK",200.34,286.2,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1300,"SECTION, KANATA, [13' 00""] X 21"", TRAF, BRONZE, BULK",217.04,310.06,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1400,"SECTION, KANATA, [14' 00""] X 21"", TRAF, BRONZE, BULK",233.73,333.9,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1500,"SECTION, KANATA, [15' 00""] X 21"", TRAF, BRONZE, BULK",250.43,357.76,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1600,"SECTION, KANATA, [16' 00""] X 21"", TRAF, BRONZE, BULK",267.12,381.6,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1700,"SECTION, KANATA, [17' 00""] X 21"", TRAF, BRONZE, BULK",283.82,405.46,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1800,"SECTION, KANATA, [18' 00""] X 21"", TRAF, BRONZE, BULK",300.51,429.3,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-1900,"SECTION, KANATA, [19' 00""] X 21"", TRAF, BRONZE, BULK",317.21,453.16,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-2000,"SECTION, KANATA, [20' 00""] X 21"", TRAF, BRONZE, BULK",333.9,477.0,0,0,2026-05-06,,RESI
GNB-01,Customer Price Group,GNB,PN60-21306-2100,"SECTION, KANATA, [21' 00""] X 21"", TRAF, BRONZE, BULK",350.6,500.86,0,0,2026-05-06,,RESI
